day, time (s), S0 -6.000000|-6.000000,S1 -6.000000|-2.000000,S2 -6.000000|2.000000,S3 -6.000000|6.000000,S4 -2.000000|-6.000000,S5 -2.000000|-2.000000,S6 -2.000000|2.000000,S7 -2.000000|6.000000,S8 2.000000|-6.000000,S9 2.000000|-2.000000,S10 2.000000|2.000000,S11 2.000000|6.000000,S12 6.000000|-6.000000,S13 6.000000|-2.000000,S14 6.000000|2.000000,S15 6.000000|6.000000
234, 39600, 10.120605,7.8310547,10.125000,7.8779297,8.1103516,1.4448242,8.0756836,1.4316406,7.5239258,1.1230469,7.6030273,1.0771484,7.5634766,1.1210938,7.6044922,1.0888672
234, 43200, 8.3349609,11.176758,8.3852539,11.176758,4.5908203,8.1733398,4.6264648,8.1762695,4.5209961,7.5502930,4.5742188,7.5878906,4.5410156,7.5688477,4.5385742,7.5708008
234, 46800, 6.3251953,11.539063,6.3896484,11.566406,1.7143555,9.8339844,1.7221680,9.8544922,1.5278320,9.8037109,1.5102539,9.7856445,1.5297852,9.7875977,1.5239258,9.7739258
234, 50400, 7.0297852,8.0068359,6.9565430,8.1035156,5.4741211,1.7031250,5.2709961,1.6752930,5.4809570,1.3764648,5.2949219,1.4116211,5.4814453,1.3906250,5.3188477,1.4052734
234, 54000, 7.8872070,5.5537109,5.2094727,5.5532227,7.7280273,2.3071289,1.2333984,2.2763672,7.7177734,2.2163086,1.1337891,2.2397461,7.7373047,2.2197266,1.1274414,2.2465820
234, 57600, 7.3496094,3.6762695,4.4028320,1.5092773,7.3417969,3.5375977,2.6093750,0.35449219,7.3491211,3.5180664,2.5966797,0.38085938,7.3525391,3.5122070,2.6381836,0.36914063
234, 61200, 5.3627930,5.0478516,1.9204102,2.5415039,5.3593750,5.0571289,1.8959961,2.5244141,5.3627930,5.0634766,1.8686523,2.5239258,5.3613281,5.0537109,1.9262695,2.5444336
234, 64800, 3.1142578,3.1508789,2.7270508,1.4985352,3.1137695,3.1518555,2.7270508,1.5039063,3.1123047,3.1523438,2.7294922,1.5078125,3.1132813,3.1508789,2.7275391,1.5161133
234, 68400, 0.86816406,0.86425781,0.73583984,0.73925781,0.86767578,0.86279297,0.73632813,0.73632813,0.86816406,0.86132813,0.73632813,0.73828125,0.86523438,0.86425781,0.78320313,0.81542969
234, 72000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
234, 75600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
234, 79200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
234, 82800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 0, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 3600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 7200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 10800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 14400, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 18000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 21600, 1.7060547,1.8784180,2.1918945,2.1645508,1.7114258,1.8823242,2.1899414,2.1684570,1.7021484,1.8774414,2.1923828,2.1625977,1.8691406,1.8823242,2.1914063,2.1689453
235, 25200, 1.7382813,2.4438477,3.5913086,4.4477539,1.7143555,2.4755859,3.6303711,4.4467773,1.6728516,2.4614258,3.5937500,4.4477539,1.7011719,2.4448242,3.6074219,4.4482422
235, 28800, 1.6362305,1.9765625,3.6835938,5.8740234,0.95019531,1.6787109,3.5737305,5.8750000,0.95019531,1.6430664,3.5971680,5.8740234,0.94873047,1.6606445,3.5869141,5.8989258
235, 32400, 4.5947266,4.3227539,4.6831055,5.5566406,1.7939453,1.0346680,2.1718750,5.4790039,1.7827148,0.97265625,2.1684570,5.5004883,1.7744141,0.95898438,2.1738281,5.5195313
235, 36000, 9.1499023,5.5317383,9.1499023,5.5463867,1.7636719,3.1650391,1.7290039,3.3735352,1.3276367,3.1767578,1.3315430,3.3598633,1.3403320,3.1313477,1.2958984,3.3779297
235, 39600, 10.124512,7.8759766,10.121094,7.9423828,8.0888672,1.4897461,8.0571289,1.4736328,7.4736328,1.1650391,7.5761719,1.0893555,7.5029297,1.1616211,7.5405273,1.1181641
235, 43200, 8.4125977,11.140137,8.4501953,11.164551,4.6020508,8.1909180,4.6303711,8.1884766,4.5107422,7.5205078,4.5649414,7.5512695,4.5917969,7.5380859,4.5532227,7.5346680
235, 46800, 6.4335938,11.519043,6.4770508,11.545898,1.7250977,9.7895508,1.7373047,9.7871094,1.5512695,9.7036133,1.5327148,9.6948242,1.5615234,9.7133789,1.5244141,9.7036133
235, 50400, 7.0415039,8.0908203,6.9853516,8.1679688,5.4970703,1.7163086,5.2929688,1.6757813,5.4765625,1.3056641,5.2661133,1.3652344,5.4916992,1.3447266,5.2890625,1.3198242
235, 54000, 7.8798828,5.6005859,5.3310547,5.5673828,7.7446289,2.3769531,1.2651367,2.3417969,7.7426758,2.2788086,1.1523438,2.2822266,7.7436523,2.2836914,1.1411133,2.2661133
235, 57600, 7.2954102,3.7407227,4.4770508,1.6108398,7.2944336,3.5864258,2.6459961,0.37451172,7.2963867,3.5488281,2.6494141,0.39892578,7.2978516,3.5571289,2.7045898,0.36279297
235, 61200, 5.3081055,5.0434570,1.8769531,2.6025391,5.3037109,5.0444336,1.9072266,2.5883789,5.3032227,5.0473633,1.8872070,2.5878906,5.3027344,5.0439453,1.8999023,2.5903320
235, 64800, 3.0517578,3.0888672,2.6777344,1.5922852,3.0532227,3.0888672,2.6821289,1.5996094,3.0507813,3.0888672,2.6796875,1.6015625,3.0532227,3.0908203,2.6811523,1.5996094
235, 68400, 0.79833984,0.79785156,0.68261719,0.68994141,0.80419922,0.80957031,0.67968750,0.68066406,0.80664063,0.79394531,0.67675781,0.68115234,0.79833984,0.79833984,0.72851563,0.75878906
235, 72000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 75600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 79200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
235, 82800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 0, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 3600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 7200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 10800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 14400, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 18000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 21600, 1.7333984,1.8291016,2.1337891,2.1103516,1.7470703,1.8305664,2.1352539,2.1098633,1.7407227,1.8286133,2.1376953,2.1088867,1.8486328,1.8300781,2.1362305,2.1113281
236, 25200, 1.7309570,2.4238281,3.6313477,4.3916016,1.7236328,2.4423828,3.6552734,4.3945313,1.6689453,2.4174805,3.6132813,4.3940430,1.6977539,2.4135742,3.6323242,4.3920898
236, 28800, 1.6948242,2.1044922,3.6821289,5.8637695,0.98535156,1.7685547,3.5668945,5.8808594,0.99414063,1.7397461,3.5629883,5.8808594,0.97705078,1.7519531,3.5566406,5.8808594
236, 32400, 4.6865234,4.3750000,4.7548828,5.5961914,1.7944336,1.0693359,2.1762695,5.4746094,1.7402344,1.0043945,2.1918945,5.5146484,1.7861328,0.99316406,2.1982422,5.5185547
236, 36000, 9.2158203,5.5874023,9.2304688,5.5986328,1.8461914,3.1865234,1.7973633,3.3979492,1.3310547,3.1274414,1.3632813,3.3579102,1.3325195,3.0834961,1.3125000,3.4326172
236, 39600, 10.119141,7.9257813,10.116699,7.9790039,8.1059570,1.5761719,8.0546875,1.5747070,7.4082031,1.1591797,7.5000000,1.1210938,7.4565430,1.1733398,7.4814453,1.1591797
236, 43200, 8.4848633,11.134277,8.5112305,11.132324,4.6240234,8.2187500,4.6630859,8.2246094,4.5297852,7.4916992,4.5981445,7.5346680,4.5576172,7.5068359,4.5805664,7.5161133
236, 46800, 6.5126953,11.514160,6.5947266,11.524414,1.7656250,9.7192383,1.7695313,9.7167969,1.5424805,9.6254883,1.5507813,9.6230469,1.5473633,9.5961914,1.5429688,9.6347656
236, 50400, 7.1015625,8.1513672,7.0058594,8.1972656,5.5156250,1.6875000,5.2807617,1.6679688,5.4882813,1.2875977,5.2509766,1.3007813,5.4995117,1.2797852,5.2851563,1.2949219
236, 54000, 7.8598633,5.6723633,5.4130859,5.6601563,7.7255859,2.4438477,1.2534180,2.3906250,7.7495117,2.3315430,1.1225586,2.3120117,7.7421875,2.3623047,1.1123047,2.3105469
236, 57600, 7.2456055,3.8193359,4.5141602,1.6938477,7.2446289,3.5986328,2.7265625,0.39160156,7.2446289,3.6250000,2.6914063,0.38427734,7.2426758,3.6020508,2.7299805,0.40039063
236, 61200, 5.2431641,5.0297852,1.8837891,2.6518555,5.2426758,5.0410156,1.8872070,2.6708984,5.2431641,5.0410156,1.8608398,2.6318359,5.2402344,5.0371094,1.8930664,2.6757813
236, 64800, 2.9912109,3.0239258,2.6303711,1.7250977,2.9892578,3.0273438,2.6308594,1.7226563,2.9912109,3.0297852,2.6284180,1.7314453,2.9873047,3.0278320,2.6279297,1.7319336
236, 68400, 0.73730469,0.73779297,0.62304688,0.63085938,0.74023438,0.73583984,0.62353516,0.62939453,0.74023438,0.73681641,0.62304688,0.62890625,0.73974609,0.73730469,0.66455078,0.68847656
236, 72000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 75600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 79200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
236, 82800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 0, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 3600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 7200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 10800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 14400, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 18000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 21600, 1.7387695,1.7827148,2.0776367,2.0522461,1.7338867,1.7812500,2.0766602,2.0556641,1.7402344,1.7783203,2.0776367,2.0561523,1.8139648,1.7797852,2.0795898,2.0541992
237, 25200, 1.7309570,2.3364258,3.6616211,4.3364258,1.7490234,2.3525391,3.6860352,4.3393555,1.6684570,2.3378906,3.6372070,4.3374023,1.7055664,2.3261719,3.6694336,4.3393555
237, 28800, 1.7260742,2.2246094,3.6826172,5.8579102,0.98876953,1.8696289,3.5820313,5.8852539,0.99755859,1.8286133,3.5678711,5.8754883,0.98632813,1.8457031,3.5595703,5.8662109
237, 32400, 4.7602539,4.4389648,4.8642578,5.5991211,1.7548828,1.0996094,2.2221680,5.5009766,1.7089844,1.0166016,2.2392578,5.5332031,1.7465820,1.0043945,2.2387695,5.5512695
237, 36000, 9.2714844,5.6171875,9.2705078,5.6547852,1.9165039,3.1777344,1.9135742,3.4257813,1.3300781,3.0932617,1.3579102,3.3984375,1.3549805,3.0292969,1.3398438,3.4277344
237, 39600, 10.103516,7.9736328,10.133301,8.0273438,8.0898438,1.6186523,8.0449219,1.6127930,7.4169922,1.1801758,7.4736328,1.1435547,7.4433594,1.1801758,7.4458008,1.1665039
237, 43200, 8.5712891,11.113770,8.5556641,11.108887,4.6191406,8.2431641,4.6987305,8.2421875,4.5166016,7.4648438,4.5595703,7.4741211,4.5708008,7.4643555,4.5673828,7.4985352
237, 46800, 6.5976563,11.500977,6.6757813,11.518555,1.8037109,9.6430664,1.8066406,9.6284180,1.5483398,9.5454102,1.5595703,9.5224609,1.5800781,9.5346680,1.5668945,9.5405273
237, 50400, 7.1274414,8.1977539,7.0561523,8.2543945,5.5048828,1.6870117,5.2670898,1.6899414,5.4882813,1.2539063,5.1923828,1.2753906,5.5341797,1.2075195,5.2382813,1.2304688
237, 54000, 7.8496094,5.7158203,5.4902344,5.7397461,7.7197266,2.4936523,1.2900391,2.4614258,7.7402344,2.4291992,1.0898438,2.3730469,7.7470703,2.4414063,1.0888672,2.3906250
237, 57600, 7.1879883,3.8793945,4.5771484,1.7998047,7.1899414,3.6347656,2.7651367,0.36962891,7.1928711,3.6523438,2.7475586,0.36474609,7.1909180,3.6367188,2.7695313,0.37939453
237, 61200, 5.1791992,5.0263672,1.8593750,2.7514648,5.1796875,5.0092773,1.8950195,2.7465820,5.1821289,5.0190430,1.8583984,2.7250977,5.1787109,5.0166016,1.8896484,2.7348633
237, 64800, 2.9262695,2.9599609,2.5791016,1.8564453,2.9257813,2.9628906,2.5810547,1.8520508,2.9272461,2.9609375,2.5791016,1.8671875,2.9257813,2.9609375,2.5810547,1.8623047
237, 68400, 0.67822266,0.66943359,0.56689453,0.57031250,0.67187500,0.67187500,0.56640625,0.57275391,0.67382813,0.67187500,0.56347656,0.57421875,0.67333984,0.67041016,0.60302734,0.62548828
237, 72000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 75600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 79200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
237, 82800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 0, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 3600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 7200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 10800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 14400, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 18000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 21600, 1.7202148,1.7314453,2.0190430,1.9990234,1.7187500,1.7304688,2.0195313,1.9995117,1.7202148,1.7294922,2.0205078,1.9990234,1.7661133,1.7294922,2.0205078,1.9995117
238, 25200, 1.7358398,2.2490234,3.6909180,4.2861328,1.7353516,2.2641602,3.7026367,4.2846680,1.6889648,2.2617188,3.6889648,4.2832031,1.7138672,2.2626953,3.6889648,4.2807617
238, 28800, 1.7456055,2.3955078,3.6972656,5.8349609,1.0131836,2.0053711,3.5605469,5.8725586,1.0195313,1.9218750,3.5537109,5.8413086,1.0068359,1.9897461,3.5698242,5.8588867
238, 32400, 4.8793945,4.5087891,4.9482422,5.6435547,1.7768555,1.1342773,2.2690430,5.5190430,1.7319336,1.0390625,2.2377930,5.5131836,1.7514648,1.0258789,2.2900391,5.5722656
238, 36000, 9.3247070,5.6845703,9.3105469,5.7143555,2.0229492,3.1508789,1.9804688,3.4204102,1.3315430,3.0634766,1.4042969,3.4516602,1.3906250,3.0654297,1.3398438,3.4819336
238, 39600, 10.130859,8.0034180,10.125488,8.0654297,8.0751953,1.6796875,8.0644531,1.6757813,7.3715820,1.2182617,7.3930664,1.1713867,7.3989258,1.2124023,7.4379883,1.1645508
238, 43200, 8.6445313,11.076660,8.6191406,11.088867,4.6020508,8.2705078,4.6313477,8.2739258,4.4897461,7.4428711,4.5263672,7.4663086,4.5585938,7.4501953,4.5537109,7.4619141
238, 46800, 6.6479492,11.493652,6.7084961,11.485840,1.8872070,9.5537109,1.8701172,9.5532227,1.5766602,9.4643555,1.5581055,9.4252930,1.5927734,9.4604492,1.5800781,9.4692383
238, 50400, 7.1655273,8.2524414,7.0751953,8.3110352,5.5239258,1.6787109,5.2524414,1.6733398,5.5366211,1.2324219,5.1894531,1.2382813,5.5371094,1.1879883,5.1972656,1.2407227
238, 54000, 7.8452148,5.8066406,5.5854492,5.7788086,7.7285156,2.5922852,1.2866211,2.5263672,7.7060547,2.5004883,1.0566406,2.4311523,7.7246094,2.5097656,1.0502930,2.4785156
238, 57600, 7.1333008,3.9360352,4.5761719,1.9096680,7.1386719,3.7001953,2.7866211,0.35742188,7.1303711,3.6948242,2.7958984,0.38281250,7.1337891,3.6606445,2.8056641,0.37792969
238, 61200, 5.1166992,4.9936523,1.8271484,2.8754883,5.1181641,4.9882813,1.8579102,2.8593750,5.1171875,5.0004883,1.8046875,2.8554688,5.1166992,4.9814453,1.8413086,2.8784180
238, 64800, 2.8623047,2.8969727,2.5190430,1.9799805,2.8623047,2.8984375,2.5200195,1.9643555,2.8623047,2.8969727,2.5205078,1.9951172,2.8613281,2.8964844,2.5214844,1.9638672
238, 68400, 0.61230469,0.60351563,0.51123047,0.51074219,0.60595703,0.60205078,0.51123047,0.51171875,0.60449219,0.60839844,0.50976563,0.51660156,0.60888672,0.60791016,0.54003906,0.56250000
238, 72000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 75600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 79200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
238, 82800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 0, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 3600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 7200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 10800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 14400, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 18000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 21600, 1.6928711,1.6826172,1.9638672,1.9428711,1.6875000,1.6816406,1.9619141,1.9414063,1.6894531,1.6831055,1.9638672,1.9433594,1.7167969,1.6806641,1.9633789,1.9423828
239, 25200, 1.7539063,2.1782227,3.7275391,4.2255859,1.7280273,2.1972656,3.7495117,4.2304688,1.7080078,2.1772461,3.7197266,4.2309570,1.7167969,2.1660156,3.7255859,4.2280273
239, 28800, 1.8129883,2.5517578,3.6674805,5.8208008,1.0004883,2.1132813,3.5380859,5.8281250,1.0166016,2.0576172,3.5185547,5.8388672,1.0268555,2.0898438,3.5244141,5.8374023
239, 32400, 4.9912109,4.6166992,5.0302734,5.6376953,1.7880859,1.1503906,2.3496094,5.5278320,1.7055664,1.0512695,2.3061523,5.5336914,1.7402344,1.0410156,2.3286133,5.5756836
239, 36000, 9.3520508,5.7680664,9.3637695,5.7939453,2.0844727,3.1894531,2.0449219,3.4545898,1.3291016,3.0288086,1.3603516,3.4648438,1.3706055,3.0561523,1.3618164,3.5024414
239, 39600, 10.128906,8.0361328,10.113281,8.0776367,8.0957031,1.7475586,8.0971680,1.7153320,7.3159180,1.2382813,7.3769531,1.1738281,7.3774414,1.2094727,7.3935547,1.1977539
239, 43200, 8.6674805,11.072754,8.6840820,11.063965,4.6215820,8.3002930,4.6220703,8.2871094,4.4833984,7.4184570,4.5048828,7.4487305,4.5351563,7.4135742,4.5278320,7.4262695
239, 46800, 6.7319336,11.478027,6.7758789,11.479004,1.9174805,9.4589844,1.9301758,9.4868164,1.6123047,9.3935547,1.5991211,9.3476563,1.6010742,9.3759766,1.6040039,9.3486328
239, 50400, 7.2031250,8.3247070,7.1328125,8.3750000,5.5473633,1.6635742,5.2265625,1.6713867,5.5581055,1.1689453,5.1406250,1.1660156,5.5390625,1.1337891,5.1606445,1.1743164
239, 54000, 7.8266602,5.8554688,5.6606445,5.8256836,7.7050781,2.6411133,1.2602539,2.5898438,7.7211914,2.5390625,0.99169922,2.4868164,7.7124023,2.5693359,0.99121094,2.5234375
239, 57600, 7.0810547,3.9790039,4.6079102,2.0410156,7.0878906,3.7192383,2.8291016,0.39208984,7.0756836,3.7260742,2.8125000,0.38671875,7.0756836,3.7070313,2.8090820,0.37792969
239, 61200, 5.0585938,4.9545898,1.8120117,2.9438477,5.0512695,4.9531250,1.8164063,2.9555664,5.0556641,4.9555664,1.7934570,2.9331055,5.0561523,4.9501953,1.8144531,2.9458008
239, 64800, 2.7983398,2.8305664,2.4580078,2.0908203,2.7944336,2.8310547,2.4589844,2.0922852,2.7968750,2.8300781,2.4599609,2.1000977,2.7973633,2.8291016,2.4609375,2.0961914
239, 68400, 0.54101563,0.53857422,0.45312500,0.45312500,0.53906250,0.53857422,0.45458984,0.45312500,0.53955078,0.53857422,0.45117188,0.45312500,0.54052734,0.53857422,0.48095703,0.49609375
239, 72000, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 75600, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 79200, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
239, 82800, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
240, 0, 0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
