day, S0 -6.000000|-6.000000,S1 -6.000000|-2.000000,S2 -6.000000|2.000000,S3 -6.000000|6.000000,S4 -2.000000|-6.000000,S5 -2.000000|-2.000000,S6 -2.000000|2.000000,S7 -2.000000|6.000000,S8 2.000000|-6.000000,S9 2.000000|-2.000000,S10 2.000000|2.000000,S11 2.000000|6.000000,S12 6.000000|-6.000000,S13 6.000000|-2.000000,S14 6.000000|2.000000,S15 6.000000|6.000000
267, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
268, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
269, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
270, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
271, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
272, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
273, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
274, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
275, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
276, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
277, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
278, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
279, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
280, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
281, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
282, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
283, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
284, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
285, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
286, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
287, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
288, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
289, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
290, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
291, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
292, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
293, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
294, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
295, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
296, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
297, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
298, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
299, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
300, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
301, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
302, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
303, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
304, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
305, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
306, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
307, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
308, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
309, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
310, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
311, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
312, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
313, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
314, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
315, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
316, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
317, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
318, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
319, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
320, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
321, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
322, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
323, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
324, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
325, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
326, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
327, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
328, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
329, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
330, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
331, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
332, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
333, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
334, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
335, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
336, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
337, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
338, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
339, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
340, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
341, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
342, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
343, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
344, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
345, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
346, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
347, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
348, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
349, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
350, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
351, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
352, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
353, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
354, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
355, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
356, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
357, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
358, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
359, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
360, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
361, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
362, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
363, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
364, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
365, 9.2235994,9.2233057,9.2228546,9.2237597,9.2234116,9.2236805,9.2229414,9.2235670,9.2233324,9.2233047,9.2231655,9.2235289,9.2237434,9.2229366,9.2237806,9.2232161
